Date,Year,Month,Day,Location,City,State,Plastic drink bottles,Food wrappers,Plastic grocery bags,"Plastic bags (Zip-loc, etc)",Straws/stirrers,Utensils,Plastic cups/plates,Plastic take away containers,Plastic bottle caps,Plastic lids,Cigarettes,Vaping cartidges/pods,Cigar tips,Personal hygiene,Dental/floss picks,Tampons/applicators,Wipes,Toys,Balloons,Lighters,Shotgun shells/wadding,Strapping bands,Zip-ties,Shipping/packaging,Plastic sheeting/tape,Oil/lube bottles,Bleach/cleaner bottles,Masks (reusable/fabric),Masks (disposable),Gloves (disposable),Hand sanitizer,Cans,Metals caps/lids,Batteries,Metal pieces,Glass bottles,Glass pieces,Tires,Rubber pieces,Shoes,Fabric pieces,Clothing/towels/gloves,Paper straws,Paper bags,Paper cups/plates,Paper/tissues/napkins,Paper Shipping/packaging,Bait containers/crates,Lobster claw bands,Fishing nets,Lures and lightsticks,Derelict traps/trap pieces,Buoys/floats,Rope,Micro plastic 0-5mm,SMALL plastic 5-30mm,LARGE plastic >30mm,Line/net fiber: MICRO 0-5mm,Line/net fiber: SMALL 5-30mm,Line/net fiber: LARGE >30mm,Resin Pellets,BBs/beads,Foam cups/plates,Foam take away containers,Micro foam 0-5mm,SMALL foam 5-30mm,LARGE foam >30mm,Dock Foam (any size),Foam Toys,Foam Toys (water/pool),Foam Shipping/packaging,Foam Buoys,Foam Coolers,Pink Construction Foam,Blue Construction Foam,Construction Foam w Foil,Foam Meat Trays,Home & garden items,Car/boat parts,Other,Unidentified pieces,Type of cleanup,Type of location,Distance cleaned (miles),Duration (hrs),Start time,End time,Weather,Weather (wind knots),Recent weather,Tide,Flow,Recent events,Total weight (lb),# of participants,Unusual items,Notes/comments,Plastic Total,PPE Total,Metal Total,Glass/Rubber Total,Paper/Cloth Total,Fishing Debris Total,"Microplastics, Fibers, Fragments Total",Foam Total,Other Total,Total Total,Outlier
2012-06-21,2012,June,21,KPYY Mooring,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,2,1,0,1,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Neuston net,Unknown,0.0,0.0,,,Unknown,,Unknown,Unknown,Unknown,Unknown,0.0,8.0,,Basker test alongside neuston net. Debris taken from KPYY docks. Other is 1 hookset disk. The zip tie and the 2 large platics were picked from bucket by hand,1,0,0,0,1,0,6,11,1,2,O
2012-06-27,2012,June,27,"Jenness Beach, NH w/ Blue Ocean Society",Jenness Beach,NH,67,87,34,0,26,11,0,0,53,0,343,0,1,8,0,0,0,5,6,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,1,3,0,0,3,0,0,1,0,0,0,0,0,2,0,0,0,0,0,26,0,0,29,0,0,7,0,0,0,0,0,573,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,Shoreline (hands),Unknown,0.068,2.0,,,Unknown,,Unknown,Unknown,Unknown,Unknown,20.0,18.0,,"other include 1 pile dog waste, 1 cigar wrapper, 4 lollipop sticks, 29 fireworks, 1 sunglass lens, 4 hookset discs",644,0,3,6,1,28,36,573,40,684,O
2012-06-28,2012,June,28,America's Cup-Newport through 7/1/12,,,0,11,2,0,0,3,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,3,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,ROV,Unknown,0.17045,1.0,,,Unknown,,Unknown,Unknown,Unknown,Unknown,5.0,1460.0,,"6 RP people, 1460 participant. Lots of PVC pipes used on chains along the dock. No current",24,0,3,1,4,3,4,1,13,37,O
2012-07-06,2012,July,6,"Memorial Wharf, Edgartown, MA & 7/8/12",Edgartown,MA,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,ROV,Unknown,0.0,0.0,,,Unknown,,Unknown,Unknown,Unknown,Unknown,80.0,251.0,,"4 RP people, ~250 participants, other include fishing rod",3,0,3,9,1,1,5,0,2,5,
2012-07-08,2012,July,8,"Gut @ Cape Pogue, MA",Cape Pogue,MA,0,13,3,0,2,7,0,0,5,0,5,0,0,0,0,0,0,0,0,1,0,0,1,4,1,0,0,0,0,0,0,1,0,0,3,5,0,0,4,0,0,0,0,0,0,8,2,1,0,0,2,0,0,5,2,9,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,Shoreline (hands),Unknown,0.17045,0.0,,,Unknown,,Unknown,Unknown,Unknown,Unknown,5.0,12.0,,"w/ Murphy family, other is 2 balloon ribbons & 1 laundry sheet, found windshield wiper",42,0,4,9,10,8,14,5,3,45,O
2012-07-09,2012,July,9,"Edgartown Yacht Club Junior Program, MA",,MA,0,23,0,0,6,4,0,0,7,0,298,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,3,0,0,0,0,0,0,12,1,0,0,0,0,0,0,0,0,4,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,Shoreline (hands),Unknown,0.02841,1.0,,,Unknown,,Unknown,Unknown,Unknown,Unknown,0.0,36.0,,"2 RP people, ~20 kids, other includes 6 pennies, 1 golf tee, & 1 cork",342,0,5,9,13,0,8,0,8,350,O
2012-07-10,2012,July,10,Edgartown Yacht Club Lunch w/ a View,,MA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,ROV,Unknown,0.0,0.0,,,Unknown,,Unknown,Unknown,Unknown,Unknown,0.2,40.0,,other include votive candle holder and piece of paper,0,0,0,1,0,0,0,0,2,2,
2012-07-11,2012,July,11,Providence STEM program @ Community Boating Center - Indian Point Park,Providence,RI,41,65,7,0,23,11,0,0,65,2,235,0,0,0,0,3,0,1,4,1,0,0,1,0,6,0,0,0,0,0,0,12,0,0,1,7,0,0,0,0,0,8,0,8,0,21,1,0,0,0,0,0,0,0,2,31,2,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,Shoreline (hands),Unknown,0.5,2.0,partner,,Unknown,,Unknown,Unknown,Unknown,Unknown,0.0,26.0,,"done by STEM kids in school, RP not present",465,0,13,7,38,0,35,9,10,475,O
2012-07-11,2012,July,11,RP Sail Cutty Hunk Waters,Gosnold,MA,3,35,19,0,1,8,0,0,9,1,3,0,0,1,0,0,0,0,22,0,0,0,0,3,3,0,1,0,0,0,0,1,0,0,0,2,0,0,7,0,0,3,0,0,0,2,23,0,0,0,5,0,0,5,20,8,18,4,6,2,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,3,1,6,0,Dip net,Unknown,0.05682,1.0,,,Unknown,,Unknown,Unknown,Unknown,Unknown,90.0,6.0,,"dead bird in middle; 2 boat hooks, 1 pole, 1 dipnet, other include 1 corn cob, 1 chapstick, 1 water bottle, 1 plastic bait barrel, 1 shoe insert, 1 plastic crate; interesting items include package of 2 cucumbers, NOAA mail package, 2 large burlap sacks",109,0,1,9,28,10,58,23,10,119,O
2012-07-12,2012,July,12,Providence Community Boating Center,Providence,RI,0,26,0,0,2,0,0,0,8,0,27,0,1,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,14,9,0,0,0,0,0,0,3,0,30,6,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Shoreline (hands),Unknown,0.01136,0.0,,,Unknown,,Unknown,Unknown,Unknown,Unknown,0.2,7.0,,"5 kids, 2 RP, other include 1 crayon and 1 fiber glass",68,0,1,3,23,3,36,22,2,70,O
2012-07-12,2012,July,12,Providence Community Boating Center,Providence,RI,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,ROV,Unknown,0.16667,0.0,,,Unknown,,Unknown,Unknown,Unknown,Unknown,0.25,60.0,,"~60 kids throughout day, dive off docked AP, other include 1 dorm key on lanyard, 1 chewed gum, 1iphone headphones, the rope had rudder pin attached",6,0,2,0,1,1,1,0,4,10,
2012-07-13,2012,July,13,Providence Community Boating Center,Providence,RI,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,ROV,Unknown,0.16667,0.0,,,Unknown,,Unknown,Unknown,Unknown,Unknown,0.1,30.0,,other include 1 zipper,1,0,0,1,1,0,0,0,1,2,
2012-07-14,2012,July,14,Providence Community Boating Center Open Boat Program,Providence,RI,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ROV,Unknown,0.16667,0.0,,,Unknown,,Unknown,Unknown,Unknown,Unknown,0.1,14.0,,"personal hygiene include 1 hair tye, office supplies include 3 rubber bands",3,0,1,1,0,1,2,0,0,3,
2012-07-15,2012,July,15,"Indian St. outside PCBC, RI",Providence,RI,14,89,19,0,10,27,0,0,26,3,362,0,3,1,0,0,0,0,0,0,0,0,1,26,1,0,0,0,0,0,0,11,0,0,3,1,0,0,1,1,5,0,0,9,0,50,1,0,0,0,0,0,0,0,0,2,12,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,Shoreline (hands),Unknown,0.06,1.0,,,Unknown,,Unknown,Unknown,Unknown,Unknown,5.0,2.0,,"other include 3 pieces of glass, 1 car freshener, 1 caution tape, 1 lollipop stick",582,0,14,2,66,0,14,112,12,594,O
2012-07-17,2012,July,17,"Sail Newport, RI",Newport,RI,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,ROV,Unknown,0.0,0.0,,,Unknown,,Unknown,Unknown,Unknown,Unknown,0.0,53.0,,Others include: sunglasses. Unidentified picked up off dock before programming started,3,0,2,0,0,1,0,0,11,14,O
2012-07-17,2012,July,17,"Sail Newport, RI",Newport,RI,0,14,2,0,0,1,0,0,2,0,32,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,19,1,0,0,7,0,4,0,0,0,0,10,56,0,0,0,0,0,0,10,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,Shoreline (hands),Unknown,0.085,0.0,,,Unknown,,Unknown,Unknown,Unknown,Unknown,0.0,0.0,,,55,0,21,8,70,10,16,0,4,59,O
2012-07-17,2012,July,17,"Sail Newport, RI",Newport,RI,6,33,7,0,17,1,0,0,22,0,55,0,0,2,0,0,0,0,1,0,0,0,3,1,8,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,1,7,0,0,0,25,2,0,0,0,0,0,0,15,11,109,23,1,0,1,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,Shoreline (hands),Unknown,0.0,0.0,,,Unknown,,Unknown,Unknown,Unknown,Unknown,0.0,0.0,,"Others include: Lollipop stick, flag, banana, hairtie, tomato and velcro",156,0,3,1,35,15,145,30,9,165,O
2012-07-18,2012,July,18,"Sail Newport, RI",Newport,RI,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ROV,Unknown,0.0,0.0,RP,,Unknown,,Unknown,Unknown,Unknown,Unknown,0.0,60.0,,Misc. packaging includes a fabric sunglass case,4,0,1,1,1,2,0,0,0,4,
2012-07-18,2012,July,18,"Newport, RI. Small triangle beach",Newport,RI,3,68,8,0,36,5,0,0,35,0,301,0,6,3,0,0,0,2,8,0,0,0,8,2,1,0,0,0,0,0,0,5,0,0,1,3,0,0,7,1,9,4,0,0,0,6,1,0,12,0,0,0,0,16,5,81,162,0,0,3,0,0,0,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,Shoreline (hands),Unknown,0.0,1.0,RP Interns,,Unknown,,Unknown,Unknown,Unknown,Unknown,10.0,2.0,,"Others include: Piece of credit card, glass pieces, 2 corks",486,0,6,10,21,28,251,129,11,497,O
2012-07-18,2012,July,18,"Sail Newport, RI",Newport,RI,8,26,4,0,11,20,0,0,34,1,62,0,2,3,0,0,0,0,2,0,0,0,55,0,1,0,0,0,0,0,0,3,0,0,40,3,9,0,4,0,1,0,0,0,0,15,1,0,3,0,0,0,0,0,0,12,19,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Shoreline (hands),Unknown,0.02841,1.5,trash race,,Unknown,,Unknown,Unknown,Unknown,Unknown,5.0,0.0,,other include 2 crayons,229,0,43,16,17,3,34,2,2,231,O
2012-07-19,2012,July,19,"Alofson Pier, Newport RI",Newport,RI,1,10,6,0,3,1,0,0,2,0,48,0,2,1,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,37,21,3,0,2,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,Dip net,Unknown,0.11,0.0,RP,,Unknown,,Unknown,Unknown,Unknown,Unknown,0.0,4.0,,Other items include: Banana peel and a toothpick,80,0,0,2,2,3,66,4,3,83,O
2012-07-20,2012,July,20,"Boston MA, Couragous Sailing Center",Boston,MA,1,35,4,0,3,9,0,0,10,0,22,0,0,3,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,17,4,0,0,0,0,0,0,1,166,109,19,10,33,17,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,Dip net,Unknown,0.2841,0.0,RP,,Unknown,,Unknown,Unknown,Unknown,Unknown,2.0,5.0,,"low tide, Other items include: beer coozy, ribbon and 25 nurdles",90,0,1,4,21,1,354,96,31,121,O
2012-07-21,2012,July,21,"Boston MA, Couragous Sailing Center",Boston,MA,0,11,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,8,1,0,0,0,1,0,0,1,33,18,2,4,1,0,0,0,0,0,115,15,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,Dip net,Unknown,0.2841,0.0,RP,,Unknown,,Unknown,Unknown,Unknown,Unknown,0.0,4.0,,"high tide, Other include 3 exfoliant beads, 7 nurdles",15,0,0,2,9,2,58,130,10,25,O
2012-07-22,2012,July,22,"Boston MA, Couragous Sailing Center",Boston,MA,1,8,0,0,1,2,0,0,5,0,5,0,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,23,0,0,0,0,0,0,0,2,56,37,6,1,0,6,0,0,0,0,58,27,3,0,0,0,0,0,0,0,0,0,0,0,0,15,0,Dip net,Unknown,0.2841,0.0,RP,,Unknown,,Unknown,Unknown,Unknown,Unknown,0.0,3.0,,"slack tide w/ tide coming in, Other items include: 13 nurdles",28,0,0,2,24,2,106,88,15,43,O
2012-07-23,2012,July,23,"New England Aquarium, Boston, MA",Boston,MA,0,1,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,ROV,Unknown,0.0,0.0,RP,,Unknown,,Unknown,Unknown,Unknown,Unknown,25.0,82.0,,Other includes 1 bucket lid w/ wiring,5,0,1,0,1,0,1,0,1,6,
2012-07-24,2012,July,24,"Courageous Sailing Cent Edu. Programs, Boston, MA",Boston,MA,4,40,12,0,3,20,0,0,16,0,151,0,0,5,0,0,0,0,1,0,0,0,12,0,10,0,0,0,0,0,0,1,0,0,7,1,5,0,1,0,1,2,0,1,0,37,1,0,0,0,0,0,0,12,1,18,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,15,0,31,0,Shoreline (hands),Unknown,0.0142,1.5,trash race,,Unknown,,Unknown,Unknown,Unknown,Unknown,5.0,0.0,,"other include 1 bone. 3 lemon wedges, 1 candle, 20 matches",274,0,8,7,42,12,27,3,46,320,O
2012-07-24,2012,July,24,"Courageous Sailing Cent Edu. Programs, Boston, MA",Boston,MA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,ROV,Unknown,0.0,0.0,RP,,Unknown,,Unknown,Unknown,Unknown,Unknown,3.0,88.0,,Other include 1 bilge pump hose,1,0,0,0,1,0,0,0,1,2,
2012-07-25,2012,July,25,"Courageous Sailing Cent Edu. Programs, Boston, MA",Boston,MA,3,156,14,0,15,7,0,0,34,0,259,0,11,4,0,1,0,4,1,0,0,0,1,0,7,0,0,0,0,0,0,5,0,0,6,0,24,0,8,0,5,6,0,1,0,42,0,0,0,0,6,0,0,0,1,142,29,0,0,3,0,0,0,0,4,19,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Shoreline (hands),Unknown,0.045,2.0,rp,,Unknown,,Unknown,Unknown,Unknown,Unknown,10.0,0.0,,,517,0,11,32,54,6,175,26,2,519,O
2012-07-25,2012,July,25,"Courageous Sailing Cent Edu. Programs, Boston, MA",Boston,MA,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ROV,Unknown,0.0,0.0,,,Unknown,,Unknown,Unknown,Unknown,Unknown,0.0,19.0,,clothing include 1 pair of sunglasses returned to owner,5,0,2,0,2,0,0,0,0,5,
2012-07-26,2012,July,26,"Community Boating, Boston MA",Boston,MA,5,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,9,0,1,0,11,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,0,ROV,Unknown,0.0,1.0,RP,,Unknown,,Unknown,Unknown,Unknown,Unknown,5.0,253.0,,"Others include: Electric tape, feuldeck fill, drill battery, turn buckle, shackle, fire hose piece, gas cap, epoxy plug, glasses, combo lock",13,0,10,14,1,3,3,1,15,28,O
2012-07-28,2012,July,28,"Seapoint Beach, ME, sandy beach area",Kittery,ME,0,25,18,0,7,4,0,0,11,0,19,0,3,1,0,0,0,2,20,1,9,0,19,0,1,0,0,0,0,0,0,2,0,0,2,3,5,0,2,0,1,0,0,0,0,5,0,0,27,0,2,15,1,60,2,54,60,2,9,27,0,0,0,0,7,53,25,0,0,0,0,0,0,0,0,0,0,2,0,19,0,Shoreline (hands),Unknown,0.05681,1.0,RP,,Unknown,,Unknown,Unknown,Unknown,Unknown,15.0,5.0,,"other include 15 hookset discs, 1 tent bag, 1 piece of gum, 2 vents",140,0,4,10,6,105,154,85,21,161,O
2012-07-28,2012,July,28,"Seapoint Beach, ME, rocky area",Kittery,ME,2,3,1,0,1,5,0,0,5,0,0,0,0,1,0,0,0,0,2,0,0,0,2,0,2,0,0,0,0,0,0,2,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2,1,4,10,4,0,0,2,0,0,0,0,0,14,26,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Shoreline (hands),Unknown,0.02841,1.0,RP,,Unknown,,Unknown,Unknown,Unknown,Unknown,8.0,5.0,,"other include 1 hookset disc, Interesting items include large braided plastic sheeting, lobster trap pieces in rocks up beach",24,0,2,12,0,24,20,40,1,25,O
2012-08-07,2012,August,7,"American Yacht Club, NY",,NY,13,15,1,0,39,0,0,0,1,1,4,0,0,0,0,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,9,0,0,0,1,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,Shoreline (hands),Unknown,0.0,1.0,RP,,Unknown,,Unknown,Unknown,Unknown,Unknown,0.0,8.0,,"other includes 4 pencils, 1 fire cracker, 1 pen cap",85,0,1,2,10,1,4,5,6,91,O
2012-08-07,2012,August,7,"American Yacht Club, trash race",,NY,2,35,2,0,6,4,0,0,8,0,13,0,0,1,0,0,0,0,0,0,0,0,6,4,21,0,0,0,0,0,0,2,0,1,8,1,1,0,2,2,2,2,0,0,0,11,0,0,0,0,0,0,0,4,0,1,11,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,6,33,Shoreline (hands),Unknown,0.0,2.0,RP,,Unknown,,Unknown,Unknown,Unknown,Unknown,0.0,9.0,,"other includes 1 bucket, 1 grill, 4 windvane",102,0,11,4,17,4,12,3,39,141,O
2012-08-08,2012,August,8,"Schooner Quinnipiack, New Haven",New Haven,CT,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ROV,Unknown,0.0,0.0,RP,,Unknown,,Unknown,Unknown,Unknown,Unknown,0.0,38.0,,,3,0,0,0,1,0,0,0,0,3,
2012-08-08,2012,August,8,"Schooner Quinnipiack, surface",New Haven,CT,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dip net,Unknown,0.0,0.0,RP,,Unknown,,Unknown,Unknown,Unknown,Unknown,0.0,0.0,,,1,0,0,0,0,0,0,0,0,1,
2012-08-09,2012,August,9,"Burlington North Beach, south facing patch, 6x6 area",Burlington,VT,0,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,7,0,0,0,0,0,0,0,91,24,4,22,60,75,0,0,0,0,52,4,0,0,0,0,0,0,0,0,0,0,0,6,0,8,0,Shoreline (hands),Unknown,0.0,0.0,RP,,Unknown,,Unknown,Unknown,Unknown,Unknown,0.1,3.0,,"other items include 3 ribbons, 1 resin pellet, 4 plastic cylinders (unidentified use)",206,0,0,0,13,0,276,56,14,220,O
2012-08-09,2012,August,9,"Burlington North Beach, Beach walk",Burlington,VT,0,15,0,0,5,0,0,0,0,0,8,0,2,0,0,0,0,0,0,0,1,0,0,0,21,0,0,0,0,0,0,1,0,0,2,0,3,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,24,15,1,7,13,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,5,0,Shoreline (hands),Unknown,0.0,0.0,RP,,Unknown,,Unknown,Unknown,Unknown,Unknown,0.516,3.0,,"other items include 1 piece of laminate, 3 pieces ribbon, 1 electrical part",52,0,3,4,2,0,60,4,6,58,O
2012-08-11,2012,August,11,Neuston net off Isles of Shoals,Rye,NH,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Neuston net,Unknown,0.0,0.0,,,Unknown,,Unknown,Unknown,Unknown,Unknown,0.0,0.0,,,2,0,0,0,0,0,8,0,0,2,
2012-08-11,2012,August,11,"Isles of Shoals, shore walk",Rye,NH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Shoreline (hands),Unknown,0.0,0.0,RP,,Unknown,,Unknown,Unknown,Unknown,Unknown,0.0,3.0,,"other item iincludes a whistle. All derelict traps were pieces of trap, all pieces of glass were green",1,0,1,9,0,24,0,0,1,2,O
2012-08-11,2012,August,11,Neuston net off Isles of Shoals,Rye,NH,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Neuston net,Unknown,0.0,0.0,RP,,Unknown,,Unknown,Unknown,Unknown,Unknown,0.0,3.0,,"start 12:08pm, end 12:35pm- other items collected from surface: styrofoam container, blue towell thing, & hunk of styrofoam",2,0,0,0,0,0,8,0,0,2,
2012-08-13,2012,August,13,"SailMaine trash race, group 1",,ME,3,66,14,0,3,5,0,0,13,0,108,0,2,1,0,0,0,0,5,1,0,0,7,10,37,0,0,0,0,0,0,3,0,0,3,0,3,0,4,0,3,4,0,0,0,26,0,0,0,0,0,0,0,3,1,10,22,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,45,0,3,0,Shoreline (hands),Unknown,0.11364,1.0,RP,,Unknown,,Unknown,Unknown,Unknown,Unknown,3.0,16.0,,"other items include: 1 matchbox, 1 fake plastic plant, plastic netting",275,0,6,7,33,3,33,12,48,323,O
